planName, telemetryRowIndex, microsecondsSinceGpsEpoch, wattsPerM2, wavelength
DownScan, 29825, 943414619850000.2, 0.0016693994730617877, 177.92
DownScan, 29435, 943413937350000.2, 0.0016676640789599, 177.925
DownScan, 29868, 943414695100000.2, 0.0016301580722655024, 177.945
DownScan, 29672, 943414352100000.2, 0.0016159745316137262, 177.95
DownScan, 29664, 943414338100000.2, 0.0016014227151757822, 177.955
DownScan, 29856, 943414674100000.2, 0.001567609430533569, 178.005
DownScan, 29734, 943414460600000.2, 0.0016773949687990692, 178.035
DownScan, 29898, 943414747600000.2, 0.0016936630226917564, 178.04
DownScan, 29427, 943413923350000.2, 0.0017272833540921315, 178.055
DownScan, 29611, 943414245350000.2, 0.0017335986273765954, 178.06
DownScan, 29700, 943414401100000.2, 0.0017338208437051056, 178.06
DownScan, 29873, 943414703850000.2, 0.001737998906805019, 178.065
DownScan, 29890, 943414733600000.2, 0.001738153692433539, 178.065
DownScan, 29430, 943413928600000.2, 0.0017410931601248973, 178.07
DownScan, 29757, 943414500850000.2, 0.0017421411139571634, 178.08
DownScan, 29429, 943413926850000.2, 0.0017405814309584713, 178.085
DownScan, 29539, 943414119350000.2, 0.001740718746843106, 178.085
DownScan, 29695, 943414392350000.2, 0.0017400423965725875, 178.085
DownScan, 29623, 943414266350000.2, 0.0017372113035669225, 178.09
DownScan, 29762, 943414509600000.2, 0.0017255291080579102, 178.1
DownScan, 29426, 943413921600000.2, 0.0017159889563039365, 178.105
DownScan, 29759, 943414504350000.2, 0.0017153017335401353, 178.105
DownScan, 29891, 943414735350000.2, 0.0017147871236278455, 178.105
DownScan, 29475, 943414007350000.2, 0.0016882686743886334, 178.115
DownScan, 29541, 943414122850000.2, 0.0016887852306485993, 178.115
DownScan, 29862, 943414684600000.2, 0.0016885704565884384, 178.115
DownScan, 29892, 943414737100000.2, 0.0016884250865148737, 178.115
DownScan, 29863, 943414686350000.2, 0.0016724940298324796, 178.12
DownScan, 29897, 943414745850000.2, 0.0016733967090038382, 178.12
DownScan, 29478, 943414012600000.2, 0.001631170434425287, 178.13
